age;genre
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;0
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;0
1;0
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;1
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;0
10;1
10;1
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;0
10;1
10;0
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
10;1
100;0
100;0
100;1
100;1
100;1
100;1
100;1
100;1
100;1
100;1
100;1
101;1
101;0
103;0
105;1
105;1
105;1
105;0
105;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;1
11;0
11;1
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
11;0
110;1
110;0
110;0
110;1
110;1
111;1
115;1
115;1
115;1
116;1
116;1
116;1
116;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;1
12;0
12;0
12;0
12;0
12;0
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;1
12;0
12;1
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;0
12;1
12;1
12;0
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;1
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;1
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
13;0
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
14;0
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;1
15;0
15;1
15;0
15;0
15;0
15;0
15;0
15;0
15;1
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;1
15;1
15;1
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
15;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;1
16;0
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;0
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;1
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;0
16;0
16;1
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
17;1
17;1
17;1
17;1
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;0
17;0
17;1
17;1
17;1
17;1
17;1
17;0
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;0
17;1
17;0
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;0
17;1
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;0
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;0
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;1
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;0
17;0
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;1
17;0
17;1
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;0
17;0
17;0
17;0
17;0
17;0
17;1
17;1
17;0
17;1
18;0
18;1
18;0
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;1
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;1
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;0
18;1
18;1
18;1
19;1
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;1
19;1
19;1
19;1
19;1
19;0
19;0
19;0
19;1
19;1
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;0
19;1
19;0
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
19;1
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;0
2;1
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;0
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;0
2;1
2;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;1
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;1
20;1
20;1
20;1
20;0
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;1
20;0
20;0
20;0
20;1
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;0
20;1
20;1
20;0
20;1
20;1
20;1
20;0
20;1
20;0
20;0
20;0
20;0
20;0
20;0
20;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;1
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;0
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
21;1
